nombre_estacion,latitud,longitud,Fecha,Caudal Diario Promedio
Amaluza_Total,-2.585918,-78.558344,2011-10-30,47.9
Amaluza_Total,-2.585918,-78.558344,2011-10-31,55.84583333333333
Amaluza_Total,-2.585918,-78.558344,2011-11-01,64.40833333333333
Amaluza_Total,-2.585918,-78.558344,2011-11-02,59.1625
Amaluza_Total,-2.585918,-78.558344,2011-11-03,57.270833333333336
Amaluza_Total,-2.585918,-78.558344,2011-11-04,50.324999999999996
Amaluza_Total,-2.585918,-78.558344,2011-11-05,44.87916666666666
Amaluza_Total,-2.585918,-78.558344,2011-11-06,50.725
Amaluza_Total,-2.585918,-78.558344,2011-11-07,64.00416666666666
Amaluza_Total,-2.585918,-78.558344,2011-11-08,65.60000000000001
Amaluza_Total,-2.585918,-78.558344,2011-11-09,76.39999999999999
Amaluza_Total,-2.585918,-78.558344,2011-11-10,122.05
Amaluza_Total,-2.585918,-78.558344,2011-11-11,134.09166666666667
Amaluza_Total,-2.585918,-78.558344,2011-11-12,242.0041666666667
Amaluza_Total,-2.585918,-78.558344,2011-11-13,55.0
Amaluza_Total,-2.585918,-78.558344,2011-11-14,84.02499999999999
Amaluza_Total,-2.585918,-78.558344,2011-11-15,78.825
Amaluza_Total,-2.585918,-78.558344,2011-11-16,83.375
Amaluza_Total,-2.585918,-78.558344,2011-11-17,74.17857142857143
Amaluza_Total,-2.585918,-78.558344,2011-11-21,93.83684210526316
Amaluza_Total,-2.585918,-78.558344,2011-11-22,77.75833333333334
Amaluza_Total,-2.585918,-78.558344,2011-11-23,56.15
Amaluza_Total,-2.585918,-78.558344,2011-11-24,50.6875
Amaluza_Total,-2.585918,-78.558344,2011-11-25,60.737500000000004
Amaluza_Total,-2.585918,-78.558344,2011-11-26,58.82083333333333
Amaluza_Total,-2.585918,-78.558344,2011-11-27,54.604166666666664
Amaluza_Total,-2.585918,-78.558344,2011-11-28,87.29166666666667
Amaluza_Total,-2.585918,-78.558344,2011-11-29,103.69166666666666
Amaluza_Total,-2.585918,-78.558344,2011-11-30,149.90833333333333
Amaluza_Total,-2.585918,-78.558344,2011-12-01,141.35
Amaluza_Total,-2.585918,-78.558344,2011-12-02,114.14583333333333
Amaluza_Total,-2.585918,-78.558344,2011-12-03,93.2375
Amaluza_Total,-2.585918,-78.558344,2011-12-04,64.14999999999999
Amaluza_Total,-2.585918,-78.558344,2011-12-05,66.85217391304349
Amaluza_Total,-2.585918,-78.558344,2011-12-06,71.03333333333333
Amaluza_Total,-2.585918,-78.558344,2011-12-07,91.95416666666667
Amaluza_Total,-2.585918,-78.558344,2011-12-08,99.78750000000001
Amaluza_Total,-2.585918,-78.558344,2011-12-09,99.19166666666666
Amaluza_Total,-2.585918,-78.558344,2011-12-10,82.3625
Amaluza_Total,-2.585918,-78.558344,2011-12-11,79.88333333333334
Amaluza_Total,-2.585918,-78.558344,2011-12-12,73.95833333333333
Amaluza_Total,-2.585918,-78.558344,2011-12-13,95.31666666666666
Amaluza_Total,-2.585918,-78.558344,2011-12-14,159.54583333333332
Amaluza_Total,-2.585918,-78.558344,2011-12-15,148.09583333333333
Amaluza_Total,-2.585918,-78.558344,2011-12-16,182.0041666666667
Amaluza_Total,-2.585918,-78.558344,2011-12-17,221.725
Amaluza_Total,-2.585918,-78.558344,2011-12-18,216.5666666666667
Amaluza_Total,-2.585918,-78.558344,2011-12-19,202.9333333333333
Amaluza_Total,-2.585918,-78.558344,2011-12-20,232.75
Amaluza_Total,-2.585918,-78.558344,2011-12-21,222.65
Amaluza_Total,-2.585918,-78.558344,2011-12-22,195.90833333333333
Amaluza_Total,-2.585918,-78.558344,2011-12-23,157.34583333333333
Amaluza_Total,-2.585918,-78.558344,2011-12-24,166.59166666666667
Amaluza_Total,-2.585918,-78.558344,2011-12-25,172.2458333333333
Amaluza_Total,-2.585918,-78.558344,2011-12-26,160.18333333333334
Amaluza_Total,-2.585918,-78.558344,2011-12-27,201.86666666666667
Amaluza_Total,-2.585918,-78.558344,2011-12-28,230.52916666666667
Amaluza_Total,-2.585918,-78.558344,2011-12-29,191.28333333333333
Amaluza_Total,-2.585918,-78.558344,2011-12-30,173.38750000000002
Amaluza_Total,-2.585918,-78.558344,2011-12-31,138.20416666666668
Amaluza_Total,-2.585918,-78.558344,2012-01-01,124.05
Amaluza_Total,-2.585918,-78.558344,2012-01-02,128.21666666666667
Amaluza_Total,-2.585918,-78.558344,2012-01-03,136.04999999999998
Amaluza_Total,-2.585918,-78.558344,2012-01-04,153.30833333333334
Amaluza_Total,-2.585918,-78.558344,2012-01-05,146.36249999999998
Amaluza_Total,-2.585918,-78.558344,2012-01-06,201.03333333333333
Amaluza_Total,-2.585918,-78.558344,2012-01-07,255.95000000000002
Amaluza_Total,-2.585918,-78.558344,2012-01-08,243.25
Amaluza_Total,-2.585918,-78.558344,2012-01-09,205.69583333333333
Amaluza_Total,-2.585918,-78.558344,2012-01-10,148.95833333333334
Amaluza_Total,-2.585918,-78.558344,2012-01-11,148.51250000000002
Amaluza_Total,-2.585918,-78.558344,2012-01-12,118.71249999999999
Amaluza_Total,-2.585918,-78.558344,2012-01-13,124.59583333333335
Amaluza_Total,-2.585918,-78.558344,2012-01-14,121.62083333333334
Amaluza_Total,-2.585918,-78.558344,2012-01-15,241.67083333333335
Amaluza_Total,-2.585918,-78.558344,2012-01-16,91.44782608695652
Amaluza_Total,-2.585918,-78.558344,2012-01-17,129.0375
Amaluza_Total,-2.585918,-78.558344,2012-01-18,320.40000000000003
Amaluza_Total,-2.585918,-78.558344,2012-01-19,77.33749999999999
Amaluza_Total,-2.585918,-78.558344,2012-01-20,105.61333333333333
Amaluza_Total,-2.585918,-78.558344,2012-01-21,328.95
Amaluza_Total,-2.585918,-78.558344,2012-01-22,81.30833333333334
Amaluza_Total,-2.585918,-78.558344,2012-01-23,93.84347826086957
Amaluza_Total,-2.585918,-78.558344,2012-01-24,326.53749999999997
Amaluza_Total,-2.585918,-78.558344,2012-01-25,71.92083333333333
Amaluza_Total,-2.585918,-78.558344,2012-01-26,90.82083333333333
Amaluza_Total,-2.585918,-78.558344,2012-01-27,335.0625
Amaluza_Total,-2.585918,-78.558344,2012-01-28,72.23333333333333
Amaluza_Total,-2.585918,-78.558344,2012-01-29,92.87083333333334
Amaluza_Total,-2.585918,-78.558344,2012-01-30,325.4826086956522
Amaluza_Total,-2.585918,-78.558344,2012-01-31,74.76521739130435
Amaluza_Total,-2.585918,-78.558344,2012-02-01,87.64166666666667
Amaluza_Total,-2.585918,-78.558344,2012-02-02,318.27916666666664
Amaluza_Total,-2.585918,-78.558344,2012-02-03,120.36666666666667
Amaluza_Total,-2.585918,-78.558344,2012-02-04,106.39583333333333
Amaluza_Total,-2.585918,-78.558344,2012-02-05,173.09166666666667
Amaluza_Total,-2.585918,-78.558344,2012-02-06,198.0625
Amaluza_Total,-2.585918,-78.558344,2012-02-07,180.40416666666667
Amaluza_Total,-2.585918,-78.558344,2012-02-08,163.39166666666668
Amaluza_Total,-2.585918,-78.558344,2012-02-09,149.0625
Amaluza_Total,-2.585918,-78.558344,2012-02-10,143.62916666666666
Amaluza_Total,-2.585918,-78.558344,2012-02-11,147.75833333333333
Amaluza_Total,-2.585918,-78.558344,2012-02-12,163.05666666666667
Amaluza_Total,-2.585918,-78.558344,2012-02-13,159.17083333333332
Amaluza_Total,-2.585918,-78.558344,2012-02-14,155.5875
Amaluza_Total,-2.585918,-78.558344,2012-02-15,139.2130434782609
Amaluza_Total,-2.585918,-78.558344,2012-02-16,138.5875
Amaluza_Total,-2.585918,-78.558344,2012-02-17,139.30416666666667
Amaluza_Total,-2.585918,-78.558344,2012-02-18,130.62916666666666
Amaluza_Total,-2.585918,-78.558344,2012-02-19,100.1875
Amaluza_Total,-2.585918,-78.558344,2012-02-20,153.17916666666667
Amaluza_Total,-2.585918,-78.558344,2012-02-21,151.76666666666668
Amaluza_Total,-2.585918,-78.558344,2012-02-22,149.13333333333333
Amaluza_Total,-2.585918,-78.558344,2012-02-23,119.10625
Amaluza_Total,-2.585918,-78.558344,2012-02-24,116.81666666666666
Amaluza_Total,-2.585918,-78.558344,2012-02-25,111.85833333333333
Amaluza_Total,-2.585918,-78.558344,2012-02-26,148.63333333333333
Amaluza_Total,-2.585918,-78.558344,2012-02-27,151.3125
Amaluza_Total,-2.585918,-78.558344,2012-02-28,159.275
Amaluza_Total,-2.585918,-78.558344,2012-02-29,164.26874999999998
Amaluza_Total,-2.585918,-78.558344,2012-03-01,145.4
Amaluza_Total,-2.585918,-78.558344,2012-03-02,107.03333333333335
Amaluza_Total,-2.585918,-78.558344,2012-03-03,141.4375
Amaluza_Total,-2.585918,-78.558344,2012-03-04,150.775
Amaluza_Total,-2.585918,-78.558344,2012-03-05,142.17499999999998
Amaluza_Total,-2.585918,-78.558344,2012-03-06,126.05
Amaluza_Total,-2.585918,-78.558344,2012-03-07,113.08333333333333
Amaluza_Total,-2.585918,-78.558344,2012-03-08,136.9375
Amaluza_Total,-2.585918,-78.558344,2012-03-09,139.43333333333334
Amaluza_Total,-2.585918,-78.558344,2012-03-10,158.54999999999998
Amaluza_Total,-2.585918,-78.558344,2012-03-11,150.57500000000002
Amaluza_Total,-2.585918,-78.558344,2012-03-12,135.19583333333333
Amaluza_Total,-2.585918,-78.558344,2012-03-13,129.34166666666667
Amaluza_Total,-2.585918,-78.558344,2012-03-14,117.26666666666667
Amaluza_Total,-2.585918,-78.558344,2012-03-15,79.67916666666666
Amaluza_Total,-2.585918,-78.558344,2012-03-16,120.07916666666667
Amaluza_Total,-2.585918,-78.558344,2012-03-17,144.12083333333334
Amaluza_Total,-2.585918,-78.558344,2012-03-18,111.10416666666667
Amaluza_Total,-2.585918,-78.558344,2012-03-19,113.87916666666666
Amaluza_Total,-2.585918,-78.558344,2012-03-20,134.04166666666666
Amaluza_Total,-2.585918,-78.558344,2012-03-21,122.14583333333333
Amaluza_Total,-2.585918,-78.558344,2012-03-22,142.0
Amaluza_Total,-2.585918,-78.558344,2012-03-23,158.79999999999998
Amaluza_Total,-2.585918,-78.558344,2012-03-24,117.16125
Amaluza_Total,-2.585918,-78.558344,2012-03-25,104.5125
Amaluza_Total,-2.585918,-78.558344,2012-03-26,153.27083333333334
Amaluza_Total,-2.585918,-78.558344,2012-03-27,157.3375
Amaluza_Total,-2.585918,-78.558344,2012-03-28,155.67499999999998
Amaluza_Total,-2.585918,-78.558344,2012-03-29,163.72166666666666
Amaluza_Total,-2.585918,-78.558344,2012-03-30,145.67375
Amaluza_Total,-2.585918,-78.558344,2012-03-31,152.29166666666666
Amaluza_Total,-2.585918,-78.558344,2012-04-01,330.08750000000003
Amaluza_Total,-2.585918,-78.558344,2012-04-02,272.2
Amaluza_Total,-2.585918,-78.558344,2012-04-03,242.00434782608698
Amaluza_Total,-2.585918,-78.558344,2012-04-04,213.13333333333333
Amaluza_Total,-2.585918,-78.558344,2012-04-05,231.2541666666667
Amaluza_Total,-2.585918,-78.558344,2012-04-06,239.86666666666667
Amaluza_Total,-2.585918,-78.558344,2012-04-07,209.2125
Amaluza_Total,-2.585918,-78.558344,2012-04-08,166.80416666666667
Amaluza_Total,-2.585918,-78.558344,2012-04-09,168.775
Amaluza_Total,-2.585918,-78.558344,2012-04-10,157.33458333333334
Amaluza_Total,-2.585918,-78.558344,2012-04-11,137.93333333333334
Amaluza_Total,-2.585918,-78.558344,2012-04-12,136.10416666666666
Amaluza_Total,-2.585918,-78.558344,2012-04-13,131.98375000000001
Amaluza_Total,-2.585918,-78.558344,2012-04-14,132.125
Amaluza_Total,-2.585918,-78.558344,2012-04-15,138.11249999999998
Amaluza_Total,-2.585918,-78.558344,2012-04-16,119.51875
Amaluza_Total,-2.585918,-78.558344,2012-04-17,125.21666666666665
Amaluza_Total,-2.585918,-78.558344,2012-04-18,124.6875
Amaluza_Total,-2.585918,-78.558344,2012-04-19,134.82916666666668
Amaluza_Total,-2.585918,-78.558344,2012-04-20,181.54166666666666
Amaluza_Total,-2.585918,-78.558344,2012-04-21,173.2541666666667
Amaluza_Total,-2.585918,-78.558344,2012-04-22,154.25833333333333
Amaluza_Total,-2.585918,-78.558344,2012-04-23,190.5583333333333
Amaluza_Total,-2.585918,-78.558344,2012-04-24,181.35
Amaluza_Total,-2.585918,-78.558344,2012-04-25,154.14166666666668
Amaluza_Total,-2.585918,-78.558344,2012-04-26,128.02916666666667
Amaluza_Total,-2.585918,-78.558344,2012-04-27,129.04583333333332
Amaluza_Total,-2.585918,-78.558344,2012-04-28,124.52499999999999
Amaluza_Total,-2.585918,-78.558344,2012-04-29,120.77083333333333
Amaluza_Total,-2.585918,-78.558344,2012-04-30,118.80869565217391
Amaluza_Total,-2.585918,-78.558344,2012-05-01,130.01666666666668
Amaluza_Total,-2.585918,-78.558344,2012-05-02,131.975
Amaluza_Total,-2.585918,-78.558344,2012-05-03,131.70416666666668
Amaluza_Total,-2.585918,-78.558344,2012-05-04,115.45416666666667
Amaluza_Total,-2.585918,-78.558344,2012-05-05,131.6875
Amaluza_Total,-2.585918,-78.558344,2012-05-06,150.42916666666665
Amaluza_Total,-2.585918,-78.558344,2012-05-07,135.64166666666668
Amaluza_Total,-2.585918,-78.558344,2012-05-08,133.78333333333333
Amaluza_Total,-2.585918,-78.558344,2012-05-09,123.0125
Amaluza_Total,-2.585918,-78.558344,2012-05-10,129.22916666666666
Amaluza_Total,-2.585918,-78.558344,2012-05-11,145.10833333333332
Amaluza_Total,-2.585918,-78.558344,2012-05-12,148.44583333333333
Amaluza_Total,-2.585918,-78.558344,2012-05-13,175.30416666666667
Amaluza_Total,-2.585918,-78.558344,2012-05-14,165.49583333333334
Amaluza_Total,-2.585918,-78.558344,2012-05-15,145.87083333333334
Amaluza_Total,-2.585918,-78.558344,2012-05-16,152.25416666666666
Amaluza_Total,-2.585918,-78.558344,2012-05-17,185.30416666666667
Amaluza_Total,-2.585918,-78.558344,2012-05-18,156.35
Amaluza_Total,-2.585918,-78.558344,2012-05-19,141.86249999999998
Amaluza_Total,-2.585918,-78.558344,2012-05-20,116.2
Amaluza_Total,-2.585918,-78.558344,2012-05-21,155.50416666666666
Amaluza_Total,-2.585918,-78.558344,2012-05-22,157.07916666666668
Amaluza_Total,-2.585918,-78.558344,2012-05-23,145.0
Amaluza_Total,-2.585918,-78.558344,2012-05-24,159.70000000000002
Amaluza_Total,-2.585918,-78.558344,2012-05-25,121.05833333333334
Amaluza_Total,-2.585918,-78.558344,2012-05-26,86.5625
Amaluza_Total,-2.585918,-78.558344,2012-05-27,327.2958333333333
Amaluza_Total,-2.585918,-78.558344,2012-05-28,101.15416666666665
Amaluza_Total,-2.585918,-78.558344,2012-05-29,177.8166666666667
Amaluza_Total,-2.585918,-78.558344,2012-05-30,100.45833333333333
Amaluza_Total,-2.585918,-78.558344,2012-05-31,55.85833333333333
Amaluza_Total,-2.585918,-78.558344,2012-06-01,294.7083333333333
Amaluza_Total,-2.585918,-78.558344,2012-06-02,47.2875
Amaluza_Total,-2.585918,-78.558344,2012-06-03,258.0625
Amaluza_Total,-2.585918,-78.558344,2012-06-04,41.0625
Amaluza_Total,-2.585918,-78.558344,2012-06-05,314.41249999999997
Amaluza_Total,-2.585918,-78.558344,2012-06-06,98.29583333333333
Amaluza_Total,-2.585918,-78.558344,2012-06-07,90.3125
Amaluza_Total,-2.585918,-78.558344,2012-06-08,309.7416666666667
Amaluza_Total,-2.585918,-78.558344,2012-06-09,109.04583333333333
Amaluza_Total,-2.585918,-78.558344,2012-06-10,108.24583333333334
Amaluza_Total,-2.585918,-78.558344,2012-06-11,85.7625
Amaluza_Total,-2.585918,-78.558344,2012-06-12,116.42916666666667
Amaluza_Total,-2.585918,-78.558344,2012-06-13,283.40833333333336
Amaluza_Total,-2.585918,-78.558344,2012-06-14,151.46666666666667
Amaluza_Total,-2.585918,-78.558344,2012-06-15,155.57083333333333
Amaluza_Total,-2.585918,-78.558344,2012-06-16,161.38750000000002
Amaluza_Total,-2.585918,-78.558344,2012-06-17,156.2875
Amaluza_Total,-2.585918,-78.558344,2012-06-18,154.88750000000002
Amaluza_Total,-2.585918,-78.558344,2012-06-19,156.375
Amaluza_Total,-2.585918,-78.558344,2012-06-20,136.4375
Amaluza_Total,-2.585918,-78.558344,2012-06-21,148.07916666666668
Amaluza_Total,-2.585918,-78.558344,2012-06-22,135.02083333333334
Amaluza_Total,-2.585918,-78.558344,2012-06-23,98.9875
Amaluza_Total,-2.585918,-78.558344,2012-06-24,131.06666666666666
Amaluza_Total,-2.585918,-78.558344,2012-06-25,121.81958333333334
Amaluza_Total,-2.585918,-78.558344,2012-06-26,146.45000000000002
Amaluza_Total,-2.585918,-78.558344,2012-06-27,131.46666666666667
Amaluza_Total,-2.585918,-78.558344,2012-06-28,146.40833333333333
Amaluza_Total,-2.585918,-78.558344,2012-06-29,120.36666666666667
Amaluza_Total,-2.585918,-78.558344,2012-06-30,140.19166666666666
Amaluza_Total,-2.585918,-78.558344,2012-07-01,101.54166666666667
Amaluza_Total,-2.585918,-78.558344,2012-07-02,108.17916666666667
Amaluza_Total,-2.585918,-78.558344,2012-07-03,181.7458333333333
Amaluza_Total,-2.585918,-78.558344,2012-07-04,203.29583333333335
Amaluza_Total,-2.585918,-78.558344,2012-07-05,205.38750000000002
Amaluza_Total,-2.585918,-78.558344,2012-07-06,173.2125
Amaluza_Total,-2.585918,-78.558344,2012-07-07,177.05416666666667
Amaluza_Total,-2.585918,-78.558344,2012-07-08,189.65833333333333
Amaluza_Total,-2.585918,-78.558344,2012-07-09,180.45000000000002
Amaluza_Total,-2.585918,-78.558344,2012-07-10,181.29999999999998
Amaluza_Total,-2.585918,-78.558344,2012-07-11,137.32500000000002
Amaluza_Total,-2.585918,-78.558344,2012-07-12,99.60833333333333
Amaluza_Total,-2.585918,-78.558344,2012-07-13,89.0
Amaluza_Total,-2.585918,-78.558344,2012-07-14,99.82916666666667
Amaluza_Total,-2.585918,-78.558344,2012-07-15,251.02916666666667
Amaluza_Total,-2.585918,-78.558344,2012-07-16,90.95
Amaluza_Total,-2.585918,-78.558344,2012-07-17,97.43333333333334
Amaluza_Total,-2.585918,-78.558344,2012-07-18,261.1666666666667
Amaluza_Total,-2.585918,-78.558344,2012-07-19,391.0916666666667
Amaluza_Total,-2.585918,-78.558344,2012-07-20,222.67083333333335
Amaluza_Total,-2.585918,-78.558344,2012-07-21,125.04583333333333
Amaluza_Total,-2.585918,-78.558344,2012-07-22,148.72083333333333
Amaluza_Total,-2.585918,-78.558344,2012-07-23,187.64583333333334
Amaluza_Total,-2.585918,-78.558344,2012-07-24,186.07500000000002
Amaluza_Total,-2.585918,-78.558344,2012-07-25,153.98749999999998
Amaluza_Total,-2.585918,-78.558344,2012-07-26,142.39583333333334
Amaluza_Total,-2.585918,-78.558344,2012-07-27,90.90416666666665
Amaluza_Total,-2.585918,-78.558344,2012-07-28,145.77083333333334
Amaluza_Total,-2.585918,-78.558344,2012-07-29,210.73333333333335
Amaluza_Total,-2.585918,-78.558344,2012-07-30,243.45833333333334
Amaluza_Total,-2.585918,-78.558344,2012-07-31,168.36249999999998
Amaluza_Total,-2.585918,-78.558344,2012-08-01,162.7125
Amaluza_Total,-2.585918,-78.558344,2012-08-02,150.56666666666666
Amaluza_Total,-2.585918,-78.558344,2012-08-03,137.46666666666667
Amaluza_Total,-2.585918,-78.558344,2012-08-04,97.28750000000001
Amaluza_Total,-2.585918,-78.558344,2012-08-05,90.1875
Amaluza_Total,-2.585918,-78.558344,2012-08-06,91.60000000000001
Amaluza_Total,-2.585918,-78.558344,2012-08-07,99.92083333333333
Amaluza_Total,-2.585918,-78.558344,2012-08-08,151.83333333333334
Amaluza_Total,-2.585918,-78.558344,2012-08-09,148.1625
Amaluza_Total,-2.585918,-78.558344,2012-08-10,84.04166666666667
Amaluza_Total,-2.585918,-78.558344,2012-08-11,79.65416666666667
Amaluza_Total,-2.585918,-78.558344,2012-08-12,75.575
Amaluza_Total,-2.585918,-78.558344,2012-08-13,98.77083333333333
Amaluza_Total,-2.585918,-78.558344,2012-08-14,94.82916666666667
Amaluza_Total,-2.585918,-78.558344,2012-08-15,105.59166666666665
Amaluza_Total,-2.585918,-78.558344,2012-08-16,95.89999999999999
Amaluza_Total,-2.585918,-78.558344,2012-08-17,88.81666666666666
Amaluza_Total,-2.585918,-78.558344,2012-08-18,85.075
Amaluza_Total,-2.585918,-78.558344,2012-08-19,83.28333333333333
Amaluza_Total,-2.585918,-78.558344,2012-08-20,82.7625
Amaluza_Total,-2.585918,-78.558344,2012-08-21,83.36666666666666
Amaluza_Total,-2.585918,-78.558344,2012-08-22,83.27499999999999
Amaluza_Total,-2.585918,-78.558344,2012-08-23,74.72500000000001
Amaluza_Total,-2.585918,-78.558344,2012-08-24,80.37916666666666
Amaluza_Total,-2.585918,-78.558344,2012-08-25,55.46666666666667
Amaluza_Total,-2.585918,-78.558344,2012-08-26,58.07083333333333
Amaluza_Total,-2.585918,-78.558344,2012-08-27,101.175
Amaluza_Total,-2.585918,-78.558344,2012-08-28,167.37916666666666
Amaluza_Total,-2.585918,-78.558344,2012-08-29,675.1125000000001
Amaluza_Total,-2.585918,-78.558344,2012-08-30,598.95
Amaluza_Total,-2.585918,-78.558344,2012-08-31,280.25416666666666
Amaluza_Total,-2.585918,-78.558344,2012-09-01,171.04166666666666
Amaluza_Total,-2.585918,-78.558344,2012-09-02,163.39166666666668
Amaluza_Total,-2.585918,-78.558344,2012-09-03,146.69166666666666
Amaluza_Total,-2.585918,-78.558344,2012-09-04,117.21666666666665
Amaluza_Total,-2.585918,-78.558344,2012-09-05,130.275
Amaluza_Total,-2.585918,-78.558344,2012-09-06,129.19166666666666
Amaluza_Total,-2.585918,-78.558344,2012-09-07,105.82083333333333
Amaluza_Total,-2.585918,-78.558344,2012-09-08,71.10000000000001
Amaluza_Total,-2.585918,-78.558344,2012-09-09,83.80791666666666
Amaluza_Total,-2.585918,-78.558344,2012-09-10,110.36666666666667
Amaluza_Total,-2.585918,-78.558344,2012-09-11,94.09583333333335
Amaluza_Total,-2.585918,-78.558344,2012-09-12,82.42083333333333
Amaluza_Total,-2.585918,-78.558344,2012-09-13,98.46249999999999
Amaluza_Total,-2.585918,-78.558344,2012-09-14,111.83749999999999
Amaluza_Total,-2.585918,-78.558344,2012-09-15,78.30833333333334
Amaluza_Total,-2.585918,-78.558344,2012-09-16,67.07916666666667
Amaluza_Total,-2.585918,-78.558344,2012-09-17,96.33333333333333
Amaluza_Total,-2.585918,-78.558344,2012-09-18,93.41304347826087
Amaluza_Total,-2.585918,-78.558344,2012-09-19,80.4375
Amaluza_Total,-2.585918,-78.558344,2012-09-20,91.72916666666667
Amaluza_Total,-2.585918,-78.558344,2012-09-21,116.79583333333333
Amaluza_Total,-2.585918,-78.558344,2012-09-22,45.22083333333333
Amaluza_Total,-2.585918,-78.558344,2012-09-23,64.33333333333333
Amaluza_Total,-2.585918,-78.558344,2012-09-24,88.61666666666667
Amaluza_Total,-2.585918,-78.558344,2012-09-25,68.07916666666667
Amaluza_Total,-2.585918,-78.558344,2012-09-26,102.84166666666665
Amaluza_Total,-2.585918,-78.558344,2012-09-27,102.74583333333334
Amaluza_Total,-2.585918,-78.558344,2012-09-28,86.325
Amaluza_Total,-2.585918,-78.558344,2012-09-29,43.90833333333333
Amaluza_Total,-2.585918,-78.558344,2012-09-30,42.395833333333336
Amaluza_Total,-2.585918,-78.558344,2012-10-01,69.5125
Amaluza_Total,-2.585918,-78.558344,2012-10-02,67.275
Amaluza_Total,-2.585918,-78.558344,2012-10-03,69.54166666666667
Amaluza_Total,-2.585918,-78.558344,2012-10-04,74.30833333333334
Amaluza_Total,-2.585918,-78.558344,2012-10-05,106.04166666666667
Amaluza_Total,-2.585918,-78.558344,2012-10-06,82.22916666666667
Amaluza_Total,-2.585918,-78.558344,2012-10-07,69.02083333333333
Amaluza_Total,-2.585918,-78.558344,2012-10-08,88.55416666666667
Amaluza_Total,-2.585918,-78.558344,2012-10-09,94.6125
Amaluza_Total,-2.585918,-78.558344,2012-10-10,80.35000000000001
Amaluza_Total,-2.585918,-78.558344,2012-10-11,65.36666666666666
Amaluza_Total,-2.585918,-78.558344,2012-10-12,68.30833333333334
Amaluza_Total,-2.585918,-78.558344,2012-10-13,45.60833333333333
Amaluza_Total,-2.585918,-78.558344,2012-10-14,79.35833333333333
Amaluza_Total,-2.585918,-78.558344,2012-10-15,68.56666666666666
Amaluza_Total,-2.585918,-78.558344,2012-10-16,62.417391304347824
Amaluza_Total,-2.585918,-78.558344,2012-10-17,87.87916666666666
Amaluza_Total,-2.585918,-78.558344,2012-10-18,80.8
Amaluza_Total,-2.585918,-78.558344,2012-10-19,85.25909090909092
Amaluza_Total,-2.585918,-78.558344,2012-10-20,79.78333333333333
Amaluza_Total,-2.585918,-78.558344,2012-10-21,46.708333333333336
Amaluza_Total,-2.585918,-78.558344,2012-10-22,60.72083333333333
Amaluza_Total,-2.585918,-78.558344,2012-10-23,69.78750000000001
Amaluza_Total,-2.585918,-78.558344,2012-10-24,91.55416666666667
Amaluza_Total,-2.585918,-78.558344,2012-10-25,77.125
Amaluza_Total,-2.585918,-78.558344,2012-10-26,81.12083333333334
Amaluza_Total,-2.585918,-78.558344,2012-10-27,53.05416666666667
Amaluza_Total,-2.585918,-78.558344,2012-10-28,70.7125
Amaluza_Total,-2.585918,-78.558344,2012-10-29,80.54347826086956
Amaluza_Total,-2.585918,-78.558344,2012-10-30,123.54583333333333
Amaluza_Total,-2.585918,-78.558344,2012-10-31,89.21249999999999
Amaluza_Total,-2.585918,-78.558344,2012-11-01,83.86666666666667
Amaluza_Total,-2.585918,-78.558344,2012-11-02,88.875
Amaluza_Total,-2.585918,-78.558344,2012-11-03,91.85000000000001
Amaluza_Total,-2.585918,-78.558344,2012-11-04,66.81666666666666
Amaluza_Total,-2.585918,-78.558344,2012-11-05,141.55416666666667
Amaluza_Total,-2.585918,-78.558344,2012-11-06,111.22500000000001
Amaluza_Total,-2.585918,-78.558344,2012-11-07,80.44583333333334
Amaluza_Total,-2.585918,-78.558344,2012-11-08,96.78750000000001
Amaluza_Total,-2.585918,-78.558344,2012-11-09,80.82083333333334
Amaluza_Total,-2.585918,-78.558344,2012-11-10,100.77499999999999
Amaluza_Total,-2.585918,-78.558344,2012-11-11,103.54583333333333
Amaluza_Total,-2.585918,-78.558344,2012-11-12,86.99565217391304
Amaluza_Total,-2.585918,-78.558344,2012-11-13,98.05416666666667
Amaluza_Total,-2.585918,-78.558344,2012-11-14,92.925
Amaluza_Total,-2.585918,-78.558344,2012-11-15,125.4375
Amaluza_Total,-2.585918,-78.558344,2012-11-16,101.23333333333333
Amaluza_Total,-2.585918,-78.558344,2012-11-17,95.70416666666667
Amaluza_Total,-2.585918,-78.558344,2012-11-18,87.57916666666667
Amaluza_Total,-2.585918,-78.558344,2012-11-19,108.93333333333334
Amaluza_Total,-2.585918,-78.558344,2012-11-20,98.63333333333333
Amaluza_Total,-2.585918,-78.558344,2012-11-21,104.85416666666667
Amaluza_Total,-2.585918,-78.558344,2012-11-22,103.0
Amaluza_Total,-2.585918,-78.558344,2012-11-23,99.72916666666667
Amaluza_Total,-2.585918,-78.558344,2012-11-24,106.085
Amaluza_Total,-2.585918,-78.558344,2012-11-25,64.075
Amaluza_Total,-2.585918,-78.558344,2012-11-26,84.625
Amaluza_Total,-2.585918,-78.558344,2012-11-27,92.66250000000001
Amaluza_Total,-2.585918,-78.558344,2012-11-28,92.71666666666665
Amaluza_Total,-2.585918,-78.558344,2012-11-29,93.98333333333333
Amaluza_Total,-2.585918,-78.558344,2012-11-30,86.45833333333333
Amaluza_Total,-2.585918,-78.558344,2012-12-01,62.583333333333336
